"id","displayName","brand","merchant","category","price","asin","imageUrl","imageUrlHostname","imageUrlMatchesMerchantDomain","purchaseUrl","resolvedUrl","hasPurchaseUrl","validUrl","hostname","merchantMatchesDomain","affiliateRuleConfigured","affiliateMarkerPresent","placeholderAffiliateTag","duplicateRawUrl","suspiciousUrl","runtimeAffiliateMarkerPresent","imageUrlPresent","active","swipeEligible","imageApproved","isCurated","duplicateTitleFields","duplicateTitleFieldValuesDiffer","titleFieldsPresent","suspiciousBrandValue","status","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"NO4fMMQsrhDAW05aA40e","Full Length Mirror","SwipeShop Studio","Amazon","mirrors","89.99","","https://picsum.photos/seed/mirrors_02/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Full%20Length%20Mirror%20SwipeShop%20Studio%20Mirrors","https://www.amazon.ca/s?k=Full%20Length%20Mirror%20SwipeShop%20Studio%20Mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"NRGTGdTScA6VdUBh63PG","Minimal Line Art Set (2-pack)","SwipeShop Studio","Amazon","wall-decor","29.99","","https://picsum.photos/seed/wall_art_02/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art","https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Nay2YSWy8F2gPd1TyGnx","Cozy Canvas Art","SwipeShop Studio","Amazon","wall-decor","48.99","","https://picsum.photos/seed/wall_art_184/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"NoKD2XdFMWO4LETAfixS","Cozy Framed Print","SwipeShop Studio","Amazon","wall-decor","63.99","","https://picsum.photos/seed/wall_art_49/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"NvtnCbVpjcAa0X4HOscT","Soft Storage Basket","SwipeShop Studio","Amazon","storage","35.99","","https://picsum.photos/seed/storage_3/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"O6jxpN8pF8oi349mpfIS","Cozy Sheet Set","SwipeShop Studio","Amazon","cozy-bedroom","69.99","","https://picsum.photos/seed/bedding_131/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OGGXsgNNFCJFD4iwcbVu","Soft Bench","SwipeShop Studio","Amazon","storage","158.99","","https://picsum.photos/seed/seating_154/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Soft%20Bench%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Soft%20Bench%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OKGfTZSnPdOrfyT9VQiU","Classic Wool Rug","SwipeShop Studio","Amazon","storage","85.99","","https://picsum.photos/seed/rugs_53/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OOeKiBpymqbQpwejOHOx","Modern Table Lamp","SwipeShop Studio","Amazon","lighting","49.99","","https://picsum.photos/seed/lighting_01/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20Lighting","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20Lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OlB5PDnxLTsXAkSxJ3sD","Modern Stool","SwipeShop Studio","Amazon","storage","158.99","","https://picsum.photos/seed/seating_184/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Oq56hkVTLzwF1jUEVWpY","Cozy Shelf Unit","SwipeShop Studio","Amazon","storage","47.99","","https://picsum.photos/seed/storage_67/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Shelf%20Unit%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Cozy%20Shelf%20Unit%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OrdG44desgXQ2bWcnaOC","Neutral Indoor Plant","SwipeShop Studio","Amazon","plants","24.99","","https://picsum.photos/seed/plants_71/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Neutral%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OuxOf0wevbdPagSL3ypJ","Minimal Canister Set","SwipeShop Studio","Amazon","storage","34.99","","https://picsum.photos/seed/kitchen_01/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Minimal%20Canister%20Set%20SwipeShop%20Studio%20Kitchen%20Decor","https://www.amazon.ca/s?k=Minimal%20Canister%20Set%20SwipeShop%20Studio%20Kitchen%20Decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OwLi5Rxj29Cw1dyOneok","Modern Table Lamp","SwipeShop Studio","Amazon","lighting","67.99","","https://picsum.photos/seed/lighting_167/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Oypy1o6XAQXLNLDpnAlS","Entryway Shoe Cabinet","SwipeShop Studio","Amazon","storage","159.99","","https://picsum.photos/seed/storage_03/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Entryway%20Shoe%20Cabinet%20SwipeShop%20Studio%20Storage","https://www.amazon.ca/s?k=Entryway%20Shoe%20Cabinet%20SwipeShop%20Studio%20Storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"P5YfkRfzNMNzoT3RGxw1","Neutral Framed Print","SwipeShop Studio","Amazon","wall-decor","63.99","","https://picsum.photos/seed/wall_art_109/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Neutral%20Framed%20Print%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Neutral%20Framed%20Print%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"PA2B42hxNlju4Tno7P0f","Cozy Vanity Mirror","SwipeShop Studio","Amazon","mirrors","68.99","","https://picsum.photos/seed/mirrors_24/600/600","picsum.photos","no","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","yes","yes","no","no","no","yes","no","displayName; name; title","yes","review","fail","no","No visible affiliate marker in purchaseUrl (tag=); duplicate raw purchaseUrl used by multiple products; imageUrl domain differs from merchant domain: picsum.photos; Not swipe eligible; imageApproved is false; isCurated is false; duplicate title/displayName/name fields: displayName, name, title; brand may need verification: SwipeShop Studio","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
