"id","name","retailer","category","price","asin","purchaseUrl","resolvedUrl","hasUrl","validUrl","hostname","retailerMatchesDomain","affiliateRuleConfigured","affiliateMarkerPresent","placeholderAffiliateTag","duplicateRawUrl","suspiciousUrl","runtimeAffiliateMarkerPresent","dataStatus","launchStatus","manualReady","notes","launchNotes","manualOpened","manualPageLoads","manualRightProduct","manualRightRetailer","manualNo404","manualNoWeirdRedirect","manualMobileIssue","manualFixNeeded","manualNotes"
"LUkkAj8Wd6ZOKGw1nVjB","Soft Planter","Amazon","plants","51.99","","https://www.amazon.ca/s?k=Soft%20Planter%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Soft%20Planter%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Lb9wEg1Rc1MHoOzWOYEX","Abstract Canvas Print","Amazon","wall-decor","39.99","","https://www.amazon.ca/s?k=Abstract%20Canvas%20Print%20SwipeShop%20Studio%20Wall%20Art","https://www.amazon.ca/s?k=Abstract%20Canvas%20Print%20SwipeShop%20Studio%20Wall%20Art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Le2LUoUJnS2a777bySjE","Modern Indoor Plant","Amazon","plants","30.99","","https://www.amazon.ca/s?k=Modern%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Modern%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Luk0tHsg2B0Q82DTejOz","Neutral Console Table","Amazon","storage","156.99","","https://www.amazon.ca/s?k=Neutral%20Console%20Table%20SwipeShop%20Studio%20tables","https://www.amazon.ca/s?k=Neutral%20Console%20Table%20SwipeShop%20Studio%20tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"LzDTGvDmO5hHgjlQn0ap","Round Coffee Table","Amazon","storage","149.99","","https://www.amazon.ca/s?k=Round%20Coffee%20Table%20SwipeShop%20Studio%20Tables","https://www.amazon.ca/s?k=Round%20Coffee%20Table%20SwipeShop%20Studio%20Tables","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"M9A71PUoXh3XZobuhLv5","Bold Runner Rug","Amazon","storage","88.99","","https://www.amazon.ca/s?k=Bold%20Runner%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Bold%20Runner%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"MJSrMsHBpYHx0KpQhtmX","Cozy Vanity Mirror","Amazon","mirrors","62.99","","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Mepy65gYgwMOaXyCRKNJ","Cozy Framed Print","Amazon","wall-decor","54.99","","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Mex7Npc11EWv8BEMdFU1","Classic Ceramic Set","Amazon","storage","19.99","","https://www.amazon.ca/s?k=Classic%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Classic%20Ceramic%20Set%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Mez6DrfwXhV2ax9r4u2t","Cozy Kitchen Decor","Amazon","storage","22.99","","https://www.amazon.ca/s?k=Cozy%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","https://www.amazon.ca/s?k=Cozy%20Kitchen%20Decor%20SwipeShop%20Studio%20kitchen_decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"N3ybuj7bEu4mF1Zj85lM","Minimal Line Art Set (2-pack)","Amazon","wall-decor","29.99","","https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art","https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"NBopzWeb2rJGGKrAKuz0","Cozy Wall Poster","Amazon","wall-decor","54.99","","https://www.amazon.ca/s?k=Cozy%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Wall%20Poster%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"NIu51t1CmhkGT5NXouL8","Cozy Floor Lamp","Amazon","lighting","67.99","","https://www.amazon.ca/s?k=Cozy%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Cozy%20Floor%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"NO4fMMQsrhDAW05aA40e","Full Length Mirror","Amazon","mirrors","89.99","","https://www.amazon.ca/s?k=Full%20Length%20Mirror%20SwipeShop%20Studio%20Mirrors","https://www.amazon.ca/s?k=Full%20Length%20Mirror%20SwipeShop%20Studio%20Mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"NRGTGdTScA6VdUBh63PG","Minimal Line Art Set (2-pack)","Amazon","wall-decor","29.99","","https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art","https://www.amazon.ca/s?k=Minimal%20Line%20Art%20Set%20(2-pack)%20SwipeShop%20Studio%20Wall%20Art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Nay2YSWy8F2gPd1TyGnx","Cozy Canvas Art","Amazon","wall-decor","48.99","","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Canvas%20Art%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"NoKD2XdFMWO4LETAfixS","Cozy Framed Print","Amazon","wall-decor","63.99","","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Cozy%20Framed%20Print%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"NvtnCbVpjcAa0X4HOscT","Soft Storage Basket","Amazon","storage","35.99","","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Soft%20Storage%20Basket%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"O6jxpN8pF8oi349mpfIS","Cozy Sheet Set","Amazon","cozy-bedroom","69.99","","https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Cozy%20Sheet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OGGXsgNNFCJFD4iwcbVu","Soft Bench","Amazon","storage","158.99","","https://www.amazon.ca/s?k=Soft%20Bench%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Soft%20Bench%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OKGfTZSnPdOrfyT9VQiU","Classic Wool Rug","Amazon","storage","85.99","","https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs","https://www.amazon.ca/s?k=Classic%20Wool%20Rug%20SwipeShop%20Studio%20rugs","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OOeKiBpymqbQpwejOHOx","Modern Table Lamp","Amazon","lighting","49.99","","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20Lighting","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20Lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OlB5PDnxLTsXAkSxJ3sD","Modern Stool","Amazon","storage","158.99","","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating","https://www.amazon.ca/s?k=Modern%20Stool%20SwipeShop%20Studio%20seating","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Oq56hkVTLzwF1jUEVWpY","Cozy Shelf Unit","Amazon","storage","47.99","","https://www.amazon.ca/s?k=Cozy%20Shelf%20Unit%20SwipeShop%20Studio%20storage","https://www.amazon.ca/s?k=Cozy%20Shelf%20Unit%20SwipeShop%20Studio%20storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OrdG44desgXQ2bWcnaOC","Neutral Indoor Plant","Amazon","plants","24.99","","https://www.amazon.ca/s?k=Neutral%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Neutral%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OuxOf0wevbdPagSL3ypJ","Minimal Canister Set","Amazon","storage","34.99","","https://www.amazon.ca/s?k=Minimal%20Canister%20Set%20SwipeShop%20Studio%20Kitchen%20Decor","https://www.amazon.ca/s?k=Minimal%20Canister%20Set%20SwipeShop%20Studio%20Kitchen%20Decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"OwLi5Rxj29Cw1dyOneok","Modern Table Lamp","Amazon","lighting","67.99","","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","https://www.amazon.ca/s?k=Modern%20Table%20Lamp%20SwipeShop%20Studio%20lighting","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"Oypy1o6XAQXLNLDpnAlS","Entryway Shoe Cabinet","Amazon","storage","159.99","","https://www.amazon.ca/s?k=Entryway%20Shoe%20Cabinet%20SwipeShop%20Studio%20Storage","https://www.amazon.ca/s?k=Entryway%20Shoe%20Cabinet%20SwipeShop%20Studio%20Storage","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"P5YfkRfzNMNzoT3RGxw1","Neutral Framed Print","Amazon","wall-decor","63.99","","https://www.amazon.ca/s?k=Neutral%20Framed%20Print%20SwipeShop%20Studio%20wall_art","https://www.amazon.ca/s?k=Neutral%20Framed%20Print%20SwipeShop%20Studio%20wall_art","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"PA2B42hxNlju4Tno7P0f","Cozy Vanity Mirror","Amazon","mirrors","68.99","","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","https://www.amazon.ca/s?k=Cozy%20Vanity%20Mirror%20SwipeShop%20Studio%20mirrors","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"PE55ozLPYpmVboSJyGFs","Cozy Duvet Set","Amazon","cozy-bedroom","69.99","","https://www.amazon.ca/s?k=Cozy%20Duvet%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Cozy%20Duvet%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"PFXVSycITdF7huhZmEye","Minimal Potted Plant","Amazon","plants","42.99","","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Minimal%20Potted%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"PJ2Ap78oZWlZt9IY5rVm","Minimal Indoor Plant","Amazon","plants","30.99","","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","https://www.amazon.ca/s?k=Minimal%20Indoor%20Plant%20SwipeShop%20Studio%20plants","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"PPzqIjnx5hCeGkTGzDMP","Wood Cutting Board Set","Amazon","storage","29.99","","https://www.amazon.ca/s?k=Wood%20Cutting%20Board%20Set%20SwipeShop%20Studio%20Kitchen%20Decor","https://www.amazon.ca/s?k=Wood%20Cutting%20Board%20Set%20SwipeShop%20Studio%20Kitchen%20Decor","yes","yes","www.amazon.ca","yes","yes","no","no","yes","no","no","fail","fail","no","missing affiliate marker (tag=); duplicate raw purchaseUrl used by multiple products","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
"PWaGYUh8KhJuudoWcVUY","Bold Pillow Set","Amazon","cozy-bedroom","87.99","","https://www.amazon.ca/s?k=Bold%20Pillow%20Set%20SwipeShop%20Studio%20bedding","https://www.amazon.ca/s?k=Bold%20Pillow%20Set%20SwipeShop%20Studio%20bedding","yes","yes","www.amazon.ca","yes","yes","no","no","no","no","no","fail","fail","no","missing affiliate marker (tag=)","runtime resolved URL is missing affiliate marker because AMAZON_ASSOC_TAG/VITE_AMAZON_ASSOC_TAG is not set","","","","","","","","",""
